ID,X,Y,Z,E
1001,18.669,13.8308,18.6,4.20485
1001,-7.63453,-23.5165,18.6,4.41998
1001,14.1214,-9.87545,18.6,4.11208
1001,10.3106,-18.7049,18.6,3.78612
1001,-8.99599,-10.9607,18.6,3.72202
1001,-2.98061,23.4772,18.6,3.70433
1001,11.085,-3.83082,18.6,3.89152
1001,-16.6614,-6.76474,18.6,3.31549
1001,3.81437,-18.1702,18.6,2.80075
1001,14.2206,-23.1571,18.6,3.59892
1001,7.16064,11.5377,18.6,1.62748
1001,-6.47541,-0.830901,18.6,3.63643
1001,15.7982,-1.42317,18.6,3.37048
1001,0.902382,1.73115,18.6,3.72682
1001,15.9066,-0.859752,18.6,3.66593
1001,2.00581,-11.5204,18.6,3.75507
1001,1.12564,-5.0494,18.6,3.58627
1001,12.0639,-9.00444,18.6,1.79409
1001,-8.39558,16.2428,18.6,3.72898
1001,8.00537,-13.5292,18.6,3.60483
1001,-23.645,-22.2148,18.6,3.38441
1001,13.0493,-18.3697,18.6,4.49567
1001,-3.09563,-12.4579,18.6,4.14815
1001,-22.3782,-14.6651,18.6,3.65189
1001,10.9619,-17.7897,18.6,3.34323
1001,-16.7347,2.95006,18.6,3.47888
1001,-19.8897,4.89339,18.6,3.86809
1001,-22.1267,-13.6977,18.6,3.76384
1001,23.8082,-4.15305,18.6,4.01427
1001,18.5439,-4.48539,18.6,3.69501
1001,21.8403,-10.525,18.6,3.58409
1001,12.3706,12.5583,18.6,3.57077
1001,7.70843,1.01015,18.6,3.78905
1001,10.2147,-19.0364,18.6,2.77248
1001,0.14285,16.0284,18.6,4.28607
1001,20.3983,8.89116,18.6,3.04312
1001,9.04946,14.8947,18.6,3.46499
1001,19.1586,-10.6151,18.6,2.94961
1001,18.9144,-20.0693,18.6,3.3569
1001,10.7313,-9.79864,18.6,2.19359
1001,16.2721,-0.298746,18.6,3.30809
1001,15.2775,2.17648,18.6,3.84016
1001,-19.0606,-1.57823,18.6,3.94877
1001,0.902374,-21.4258,18.6,8.68174
1001,21.0374,-6.4558,18.6,4.10223
1001,-17.94,19.223,18.6,3.62068
1001,7.66497,9.6699,18.6,3.7696
1001,7.85856,12.3617,18.6,3.60323
1001,18.3177,-20.2567,18.6,4.10275
1001,10.9714,2.3398,18.6,4.1299
1001,14.0572,-20.2977,18.6,3.8673
1001,8.10818,7.29603,18.6,3.9096
1001,13.9147,13.2427,18.6,3.45033
1001,-17.594,-16.7436,18.6,3.25785
1001,6.80824,-7.24765,18.6,3.55626
1001,15.1377,0.444626,18.6,4.25877
1001,-2.11078,-4.03743,18.6,2.47153
1001,-15.903,19.4534,18.6,3.23587
1001,9.72916,-5.61986,18.6,2.94967
1001,8.45554,-17.1363,18.6,3.53543
1001,-1.97026,-8.74376,18.6,2.91479
1001,-17.3649,14.6478,18.6,3.67089
1001,-16.7205,-0.166856,18.6,3.40766
1001,23.7357,-14.754,18.6,3.83926
1001,13.9047,-1.24183,18.6,3.94226
1001,-14.4428,21.2141,18.6,3.76904
1001,-3.62207,-5.10641,18.6,3.2679
1001,0.459603,-18.1531,18.6,3.46788
1001,22.3403,-21.2394,18.6,3.65836
1001,-1.09889,7.35617,18.6,4.03016
1001,13.244,9.71872,18.6,2.93074
1001,20.0932,20.6272,18.6,3.82359
1001,-0.260631,10.6023,18.6,3.76081
1001,22.7192,-8.01049,18.6,3.912
1001,-0.403609,-17.7108,18.6,3.28138
1001,20.4558,5.64732,18.6,3.79222
1001,-2.09741,4.90617,18.6,3.753
1001,7.81802,-9.70779,18.6,3.07887
1001,4.68943,-19.3102,18.6,3.3944
1001,-2.38315,-0.191296,18.6,3.72273
1001,23.8775,15.6046,18.6,4.21415
1001,-6.11785,-12.8508,18.6,3.75389
1001,13.4566,-14.0713,18.6,3.9081
1001,12.6332,-9.26989,18.6,3.27111
1001,19.3987,-16.7821,18.6,9.55198
1001,-13.071,3.36732,18.6,2.23263
1001,-11.8126,-7.61937,18.6,3.53725
1001,-17.4673,17.1912,18.6,3.67543
1001,21.9949,-16.1723,18.6,4.08112
1001,-21.707,0.773641,18.6,3.71301
1001,6.37141,-1.684,18.6,4.08093
1001,-3.06486,-18.6446,18.6,4.29369
1001,1.3137,10.827,18.6,3.66937
1001,-23.1708,-11.4712,18.6,3.69488
1001,2.73454,11.2879,18.6,3.374
1001,8.76031,-4.72785,18.6,3.31764
1001,11.6506,-9.35624,18.6,3.37276
1001,23.6124,10.4312,18.6,3.9154
1001,22.4711,0.985838,18.6,3.68123
1001,5.03052,-18.0847,18.6,3.27215
1001,-20.4207,-2.97607,18.6,3.22714
1001,13.3026,-7.21917,18.6,3.76098
1001,-1.96169,-9.71111,18.6,1.39942
1001,-0.117754,-0.604361,18.6,3.31937
1001,4.77876,-21.4422,18.6,4.08861
1001,-19.1669,-17.4135,18.6,3.84148
1001,-12.8639,4.05142,18.6,3.01933
1001,-23.3845,11.9255,18.6,4.03709
1001,-5.0659,-7.70162,18.6,1.3877
1001,-17.6185,-14.8722,18.6,3.70322
1001,-18.8473,4.28785,18.6,4.2481
1001,12.1915,12.4891,18.6,2.26459
1001,-9.22543,-2.95604,18.6,3.71444
1001,-22.2688,18.5932,18.6,3.83296
1001,-5.83371,6.51851,18.6,1.17526
1001,-0.974256,-8.35057,18.6,10.737
1001,-1.73103,13.5367,18.6,4.06308
1001,-9.14549,7.37651,18.6,10.3276
1001,15.0869,-14.891,18.6,3.84221
1001,-11.95,5.18659,19.6874,3.31299
1001,-21.9625,5.76366,18.6,3.78077
1001,21.4094,-21.3491,18.6,3.66536
1001,16.1071,2.46399,18.6,11.2362
1001,-15.3415,8.20074,18.6,3.5375
1001,-3.17029,-2.80099,18.6,3.40958
1001,12.4017,18.5852,18.6,1.94729
1001,1.27667,8.579,18.6,3.81187
1001,-11.2302,18.3436,18.6,3.82288
1001,-20.4921,9.57118,18.6,7.93897
1001,-0.432543,9.73137,18.6,3.93679
1001,-16.0873,-4.63552,18.6,4.12224
1001,16.2419,-5.17501,18.6,4.0608
1001,-3.17856,15.4588,18.6,2.74861
1001,-3.3615,19.0008,18.6,3.62528
1001,5.28429,18.337,18.6,3.51217
1001,-9.42221,-18.1015,18.6,3.66115
1001,-1.40883,6.8146,18.6,3.67945
1001,8.09771,13.7756,18.6,1.7913
1001,-17.0046,5.29636,18.6,3.12862
1001,-2.81039,23.6693,18.6,3.4986
1001,11.2037,-0.051611,18.6,3.4817
1001,-14.6191,2.85991,18.6,3.57375
1001,18.4646,17.7899,18.6,3.83095
1001,11.8748,21.2368,18.6,4.64553
1001,-12.6843,-17.6271,18.6,3.91165
1001,-19.1157,-4.68531,18.6,3.13021
1001,-1.9074,-11.5695,18.6,3.41144
1001,-19.0588,-13.1568,18.6,3.57119
1001,-0.29051,-16.1418,18.6,1.3405
1001,-7.30262,12.5606,18.6,4.31222
1001,-22.7417,19.655,18.6,2.76497
1001,-9.78863,-11.5653,18.6,3.39793
1001,-22.4059,23.4286,18.6,3.77437
1001,12.2079,-2.16016,18.6,3.7705
1001,-10.481,11.4849,18.6,4.10879
1001,-19.3938,0.921005,18.6,4.30328
1001,7.64869,6.42115,18.6,3.68245
1001,-7.22648,-1.46837,18.6,3.92354
1001,8.70326,10.5814,18.6,3.25277
1001,7.78811,2.09903,18.6,3.97944
1001,-23.3423,-6.70953,18.6,3.9251
1001,7.80721,16.2562,18.6,3.70268
1001,-19.4252,-0.306518,18.6,4.65493
1001,-20.2612,6.6696,18.6,3.83675
1001,-11.4468,17.1876,18.6,3.64287
1001,-13.5084,6.14188,18.6,3.38735
1001,6.8141,-2.06087,18.6,3.53378
1001,21.093,12.622,18.6,3.32185
1001,-6.13285,13.5817,18.6,3.8753
1001,-20.4219,-16.3736,18.6,2.13904
1001,-16.0718,3.47267,18.6,3.68688
1001,-5.21492,22.5378,18.6,3.42619
1001,1.15598,-0.633717,18.6,1.66254
1001,19.3069,13.135,18.6,3.91799
1001,5.66087,4.78781,18.6,0.725571
1001,-4.73758,1.96059,18.6,4.077
1001,8.87802,-14.0507,18.6,3.96265
1001,-13.6821,15.2264,18.6,3.49536
1001,16.0917,-3.07609,18.6,3.72504
1001,21.3897,-21.2551,18.6,3.28445
1001,-19.5433,8.9493,18.6,4.55207
1001,0.262983,-9.92148,18.6,3.73873
1001,-11.0427,7.06137,18.6,11.3609
1001,11.0683,10.3136,18.6,3.36395
1001,-5.57584,-14.6578,18.6,3.18591
1001,20.6266,4.40769,18.6,3.03134
1001,-4.56166,-19.0252,18.6,4.0492
1001,11.3892,22.0949,18.6,3.74237
1001,18.8566,12.6144,18.6,3.94141
1001,12.2781,2.2266,18.6,3.57613
1001,15.9656,-0.067925,18.6,2.73169
1001,-14.3794,-1.05809,18.6,4.73135
1001,16.4863,-20.7077,18.6,2.648
1001,-3.81282,8.90966,18.6,3.9528
1001,3.95183,1.82162,18.6,4.12589
1001,20.6728,9.83297,18.6,3.9762
1001,1.81183,-7.76264,18.6,3.53568
1001,0.888655,18.5369,18.6,3.74051
1001,2.77381,19.2202,18.6,3.83645
1001,-3.44003,13.319,18.6,3.63132
1001,-4.91508,5.91112,18.6,3.70209
1001,23.9318,8.89385,18.6,3.87069
1001,-5.37695,16.3833,18.6,3.78588
1001,16.9252,5.36409,18.6,3.37317
1001,21.8945,21.6766,18.6,3.22912
1001,4.84724,5.07147,18.6,2.86402
1001,0.799829,7.83011,18.6,4.00894
1001,10.4337,-13.4673,18.6,1.02664
1001,-1.36115,-1.84286,18.6,4.12578
1001,-15.6688,13.361,18.6,3.77735
1001,3.46674,-15.9971,18.6,3.46917
1001,16.385,5.46057,18.6,1.39684
1001,23.6851,23.7584,18.6,4.42876
1001,-21.5551,-11.5634,18.6,3.42653
1001,-13.6852,7.45771,18.6,3.88285
1001,-2.1977,0.502766,18.6,3.32253
1001,21.5503,-6.239,18.6,2.99969
1001,19.6737,22.9407,18.6,3.6432
1001,22.7338,23.5808,18.6,3.76727
1001,1.36727,8.84403,18.6,3.8114
1001,15.1381,3.042,18.6,4.16811
1001,20.8362,-9.60297,18.6,4.09164
1001,-8.73452,-13.8125,18.6,4.25129
1001,-9.89228,-10.2005,18.6,4.13399
1001,10.3383,-5.40973,18.6,1.16297
1001,8.51265,8.79751,18.6,3.91121
1001,-18.518,6.33756,18.6,4.13654
1001,-14.1465,-4.53823,18.6,3.59427
1001,-6.28916,13.6505,18.6,3.78792
1001,-12.8878,-23.7542,18.6,3.74808
1001,3.67625,9.5063,18.6,2.83527
1001,-18.5913,-15.2254,18.6,8.68035
1001,11.2739,-12.3252,18.6,9.39687
1001,-2.38268,19.6989,18.6,4.29886
1001,15.9496,19.9449,18.6,3.64606
1001,2.18954,-22.4419,18.6,5.24137
1001,-1.23913,-11.1522,18.6,3.88363
1001,-15.7461,9.12244,18.6,3.83531
1001,8.60778,9.57191,18.6,4.08287
1001,16.0929,15.9436,18.6,3.51022
1001,12.2419,-7.67108,18.6,3.99343
1001,5.54098,-3.13331,18.6,4.62045
1001,-16.069,17.9242,18.6,3.74343
1001,18.1258,10.9963,18.6,0.525545
1001,-3.6531,-23.2605,18.6,3.87494
1001,17.1333,4.16916,18.6,3.62028
1001,7.46856,5.71675,18.6,4.06745
1001,-3.75861,1.66874,18.6,2.99506
1001,23.4152,-11.2619,18.6,3.38162
1001,-16.4765,-0.154702,18.6,4.90137
1001,-2.47351,15.3554,18.6,3.75536
1001,6.38173,16.8516,18.6,3.82214
1001,19.942,0.248565,18.6,3.36874
1001,22.3002,5.25153,18.6,3.66701
1001,-3.17268,-20.0507,18.6,3.63242
1001,14.7548,19.5367,18.6,3.85885
1001,4.07864,6.37295,18.6,7.11766
1001,-12.3252,16.5793,18.6,3.59913
1001,23.4663,5.39385,18.6,3.51238
1001,14.1553,21.3817,18.6,4.60605
1001,8.0013,15.3146,18.6,3.19532
1001,11.1006,-8.10156,18.6,2.69668
1001,-0.207485,22.6588,18.6,3.6718
1001,-23.1512,-3.0578,18.6,3.10928
1001,-2.63146,21.8045,18.6,3.87364
1001,-12.3604,20.9468,18.6,3.6515
1001,12.5239,11.7831,18.6,3.65284
1001,14.2557,10.191,18.6,3.9149
1001,-23.8201,13.9088,18.6,3.45509
1001,-20.4422,19.6655,18.6,4.0489
1001,-18.2168,9.60195,18.6,3.42183
1001,-9.80799,9.46756,18.6,3.89279
1001,21.7797,1.90756,18.6,4.01767
1001,22.5269,19.5856,18.6,3.49953
1001,-2.44477,-18.1093,18.6,3.65162
1001,-11.4487,-8.68542,18.6,2.34393
1001,18.5113,20.0333,18.6,3.96359
1001,9.84525,17.2614,18.6,9.93128
1001,-22.4366,0.243631,18.6,4.00917
1001,10.7772,17.8998,18.6,8.58712
1001,8.51587,-0.4874,18.6,3.63499
1001,-11.0903,13.4089,18.6,0.955608
1001,-19.3965,23.5431,18.6,4.05334
1001,-14.1844,9.91287,18.6,3.3078
1001,17.9057,22.0756,18.6,4.00841
1001,4.66164,22.9915,18.6,3.79478
1001,-1.68599,20.1087,18.6,3.42652
1001,-1.69391,8.86774,18.6,3.64154
1001,-0.79124,14.9793,18.6,4.12662
1001,-6.20735,21.1975,18.6,4.00114
1001,3.14588,4.77989,18.6,3.95569
1001,9.63314,-3.10479,18.6,3.64757
1001,-1.19555,-17.2097,18.6,3.81033
1001,-0.828382,13.1747,18.6,3.83319
1001,-12.5429,5.77927,18.6,4.07194
1001,-6.97712,10.6951,18.6,6.43678
1001,-16.1231,12.6284,18.6,4.04754
1001,13.385,-0.721812,18.6,3.34345
1001,-21.3618,-7.50298,18.6,10.5169
1001,2.4347,14.4236,18.6,6.57298
1001,1.69922,11.7793,18.6,4.094
1001,16.3161,3.51542,18.6,4.37825
1001,-19.437,21.2086,18.6,3.42515
1001,-23.557,-13.2659,18.6,1.9334
1001,-17.0795,-23.9375,18.6,2.87373
1001,-12.3123,-5.52107,18.6,3.68423
1001,-20.3298,-14.7317,18.6,5.02052
1001,15.2793,7.2081,18.6,3.65774
1001,-5.57952,-20.9952,18.6,3.52439
1001,-12.8904,11.5314,18.6,3.56014
1001,-1.16225,22.232,18.6,3.25061
1001,-14.6072,-8.91527,18.6,3.82874
1001,-19.5877,10.9829,18.6,3.68222
1001,-1.94634,-4.15327,18.6,3.64896
1001,-20.0658,6.69267,18.6,4.01804
1001,15.593,16.738,18.6,0.630437
1001,-12.5444,20.945,18.6,3.95314
1001,-13.4746,-16.4464,18.6,4.10675
1001,-6.34454,-5.43297,18.6,4.08938
1001,0.89119,-2.75545,18.6,3.85928
1001,-12.1007,-9.52761,18.6,7.01792
1001,-19.2017,2.10625,18.6,3.64684
1001,4.79134,18.2677,18.6,4.03664
1001,19.6312,-13.2632,18.6,3.40184
1001,20.2396,-3.0345,18.6,7.25365
1001,0.82056,7.08028,18.6,3.47942
1001,-11.0999,-9.03017,18.6,3.94835
1001,-1.99458,-7.91627,18.6,6.14666
1001,-13.2293,-11.1307,18.6,3.71137
1001,7.7259,-21.1586,18.6,3.9117
1001,-1.89658,15.2333,18.6,3.88233
1001,2.64193,0.508584,18.6,3.70725
1001,-16.4206,-9.97679,18.6,3.25172
1001,6.43229,-1.18058,18.6,4.02822
1001,-5.01179,16.3826,18.6,3.08951
1001,-3.11865,-5.48452,18.6,3.91388
1001,-15.4869,1.55042,18.6,3.77296
1001,-14.4187,0.631239,18.6,3.88728
1001,3.36848,4.42921,18.6,4.34042
1001,2.34316,-15.4468,18.6,4.35741
1001,-8.99667,-17.1068,18.6,10.3487
1001,-16.6882,12.1869,18.6,3.83679
1001,-9.11002,-8.89792,18.6,3.30729
1001,-5.04819,8.40995,18.6,10.9135
1001,10.1369,-13.0297,18.6,4.02526
1001,2.20602,3.57494,18.6,3.6829
1001,-21.2948,21.4608,18.6,3.75643
1001,-0.957836,-19.3185,18.6,3.73581
1001,-23.8162,-11.2272,18.6,0.848288
1001,14.8408,-4.17009,18.6,3.12894
1001,15.4112,-4.42507,18.6,2.96225
1001,-18.9776,14.5092,18.6,5.42154
1001,23.3393,-21.0446,18.6,3.24282
1001,-1.06376,13.2594,18.6,3.26414
1001,-7.71219,-14.4781,18.6,3.27235
1001,1.33043,-21.2843,18.6,3.178
1001,-6.14097,2.56629,18.6,3.42773
1001,-1.3225,-16.9875,18.6,3.53666
1001,-5.64707,-23.4782,18.6,0.473482
1001,20.3128,-23.3416,18.6,3.33326
1001,-6.25987,-5.50795,18.6,3.50949
1001,7.29523,17.5489,18.6,4.37822
1001,2.50766,2.42604,18.6,1.40269
1001,8.69741,-10.1344,18.6,4.32024
1001,-19.8622,-23.1983,18.6,4.10371
1001,-22.3272,5.54981,18.6,6.26795
1001,15.8154,5.71051,18.6,3.31125
1001,-16.0833,14.6492,18.6,3.35047
1001,-18.6934,8.10156,18.6,3.90027
1001,-11.3064,8.65488,18.6,2.82105
1001,-7.09531,-19.5095,18.6,4.19212
1001,19.4929,-4.70944,18.6,3.19887
1001,-15.2114,-13.3708,18.6,3.87532
1001,-6.94478,-7.50786,18.6,3.82827
1001,-4.06857,-17.1044,18.6,0.602013
1001,2.35602,-23.2293,18.6,3.94594
1001,-0.851626,-1.98209,18.6,4.10327
1001,-13.624,-17.5497,18.6,3.14261
1001,-22.0687,14.0759,18.6,3.95709
1001,0.367954,-15.9004,18.6,3.45569
1001,-23.513,-15.8376,18.6,3.87421
1001,-2.88455,-15.3262,18.6,3.70669
1001,14.5012,-23.2203,18.6,4.10872
1001,22.0622,-0.288198,18.6,4.20998
1001,13.4096,-3.62111,18.6,0.934001
1001,-6.08502,-22.9001,18.6,3.09631
1001,-3.5471,-11.9383,18.6,3.88957
1001,-18.9354,8.82512,18.6,3.39716
1001,-9.22158,3.29918,18.6,4.22218
1001,-1.11841,-21.6568,18.6,3.66193
1001,1.9117,21.9131,18.6,3.70335
1001,2.60677,14.2502,18.6,3.78832
1001,-22.8673,5.33073,18.6,4.10395
1001,17.4801,-21.1864,18.6,3.66354
1001,-18.6739,6.12529,18.6,3.73782
1001,14.6274,14.4023,18.6,3.65801
1001,-7.73769,14.2967,18.6,2.73657
1001,-21.6939,22.7661,18.6,3.54201
1001,-8.07803,-10.1107,18.6,3.56882
1001,-21.6997,-8.35958,18.6,3.75328
1001,-1.04885,-9.26033,18.6,3.48191
1001,-5.09708,1.00874,18.6,3.29653
1001,-5.10597,9.37402,18.6,4.69298
1001,17.8463,5.05785,18.6,3.47726
1001,0.90335,3.47599,18.6,3.99465
1001,-16.955,-1.01265,18.6,3.3667
1001,-18.156,1.11233,18.6,3.17092
1001,-14.2902,-5.34779,18.6,3.31045
1001,-16.2338,8.09515,18.6,7.12493
1001,-21.3654,-19.9557,18.6,3.46251
1001,12.6209,6.97032,18.6,3.4131
1001,11.0343,1.2789,18.6,4.00372
1001,8.57895,20.3618,18.6,4.11637
1001,-7.75132,-20.5803,18.6,3.52712
1001,-18.3396,17.4522,18.6,3.96327
1001,5.78691,-10.8857,18.6,2.9282
1001,-1.06481,-13.6151,18.6,4.11815
1001,7.07096,-23.3738,18.6,1.18125
1001,-8.35513,0.345639,18.6,3.80842
1001,-7.77789,5.41806,18.6,3.64157
1001,22.6197,-19.6046,18.6,4.3653
1001,1.45862,-18.4718,18.6,3.9979
1001,-23.3173,-8.70352,18.6,4.19388
1001,-23.0883,19.6502,18.6,1.12986
1001,-15.7872,-14.5405,18.6,3.81602
1001,-14.3868,3.01429,18.6,3.89762
1001,-2.29814,-4.44934,18.6,6.66268
1001,8.20872,14.9346,18.6,4.73982
1001,19.0746,-12.2342,18.6,3.81751
1001,-18.9069,-13.6725,18.6,4.03654
1001,-8.18417,-20.7768,18.6,3.76584
1001,16.36,-5.21755,18.6,1.30954
1001,1.37342,3.9996,18.6,3.645
1001,-7.27507,-10.0934,18.6,3.83545
1001,8.25321,8.43086,18.6,3.96873
1001,17.5762,-14.7855,18.6,4.09722
1001,-4.3268,-16.9238,18.6,4.0554
1001,9.90445,18.6819,18.6,4.0341
1001,3.06533,-7.93982,18.6,3.49901
1001,-17.9146,-12.8412,18.6,3.36098
1001,10.4027,-5.5861,18.6,3.32973
1001,-23.3845,-10.1309,18.6,3.97514
1001,-14.8284,-19.1539,18.6,3.70379
1001,-8.81055,-18.6299,18.6,4.28268
1001,-15.126,1.45389,18.6,3.29005
1001,-9.34406,-23.2553,18.6,1.2128
1001,15.9686,19.1644,18.6,4.64022
1001,-2.48511,14.6335,18.6,4.00586
1001,-8.81652,1.27145,18.6,3.61646
1001,-23.8135,10.2325,18.6,4.11871
1001,7.88926,-19.3946,18.6,3.52017
1001,7.1513,2.64328,18.6,3.15689
1001,-10.2788,-8.1237,18.6,3.9412
1001,-10.8729,6.22173,18.6,3.36413
1001,1.78361,-9.63152,18.6,3.72373
1001,6.49062,0.0733145,18.6,3.54136
1001,16.0245,20.155,18.6,3.01099
1001,-3.72734,-10.7792,18.6,3.62871
1001,-20.1802,-2.32346,18.6,6.58453
1001,18.6373,22.9678,18.6,3.5022
1001,-16.987,-4.91627,18.6,3.37598
1001,-3.62668,-23.5646,18.6,3.43853
1001,1.65572,8.04467,18.6,3.85971
1001,-15.7622,-12.2315,18.6,3.57196
1001,2.30166,-21.8457,18.6,3.74544
1001,-2.46627,18.2131,18.6,4.0903
1001,-17.7214,-19.8898,18.6,4.08964
1001,-12.5823,-11.1176,18.6,5.7011
1001,-18.6223,11.1317,18.6,3.77261
1001,2.74926,20.0053,18.6,3.3844
1001,0.87254,19.3553,18.6,3.88751
1001,-2.44042,-16.0854,18.6,3.95256
1001,-0.448232,4.0043,18.6,3.32571
1001,3.32507,-8.11153,18.6,2.21732
1001,-20.1115,21.3902,18.6,4.75628
1001,15.6605,-1.85665,18.6,3.24832
1001,-0.0867016,-21.3204,18.6,4.00087
1001,-2.39027,4.09169,18.6,3.60518
1001,17.413,2.34302,18.6,3.71752
1001,9.92132,-0.719964,18.6,5.3892
1001,-20.2113,-0.11926,18.6,7.97245
1001,20.9123,21.9002,18.6,1.24652
1001,-12.6595,-12.8359,18.6,3.5631
1001,-15.1913,-9.0803,18.6,4.05762
1001,-1.81518,14.9591,18.6,3.79043
1001,5.05061,-14.6266,18.6,2.32665
1001,12.2791,21.9872,18.6,4.37204
1001,-5.54269,0.464066,18.6,3.81022
1001,8.45235,4.58406,18.6,3.44245
1001,3.14375,6.05215,18.6,3.50744
1001,-3.3786,-10.2739,18.6,5.20791
1001,1.33807,0.793007,18.6,0.284739
1001,-2.71307,-16.0689,18.6,3.59867
1001,8.93116,23.3339,18.6,4.06879
1001,-8.02878,-11.7061,18.6,3.91221
1001,-23.3495,22.7955,18.6,4.56915
1001,-4.18229,-23.0235,18.6,3.36259
1001,0.785443,11.6278,18.6,4.67718
1001,3.91693,-23.9016,18.6,9.0965
1001,-14.6033,-3.54623,18.6,3.93145
1001,-0.436101,16.3535,18.6,3.88121
1001,3.49366,14.2934,18.6,3.71414
1001,-10.0765,-14.1468,18.6,3.93726
1001,19.1762,-2.1683,18.6,11.4216
1001,1.94502,-5.67142,18.6,3.58321
1001,-12.0619,-7.36119,18.6,3.37876
1001,-23.3409,-11.067,18.6,3.85328
1001,-12.0785,-21.1275,18.6,5.06176
1001,15.7598,14.1983,18.6,2.90251
1001,-8.04316,-9.91076,18.6,4.38966
1001,2.66004,-12.4412,18.6,3.61086
1001,23.4119,-9.82971,18.6,3.89224
1001,-11.7922,-15.3766,18.6,3.64003
1001,-17.0026,18.6606,18.6,3.32225
1001,-16.7563,-19.76,18.6,4.41307
1001,7.41206,9.64152,18.6,8.9095
1001,1.50155,-5.32909,18.6,8.06338
1001,-14.5262,-4.23866,18.6,3.21622
1001,-17.5858,-4.09716,18.6,3.41923
1001,15.9118,-22.9003,18.6,3.60123
1001,13.1079,-21.8764,18.6,8.59499
1001,-6.94287,-12.9062,18.6,3.21794
1001,-5.09511,0.635469,18.6,3.89056
1001,-1.99037,10.9857,18.6,2.37486
1001,1.80472,9.90229,18.6,3.75873
1001,-4.99113,7.93648,18.6,3.77431
1001,18.6647,10.3692,18.6,6.13283
1001,-11.7326,11.13,18.6,4.17062
1001,18.1627,-9.44479,18.6,7.4741
1001,-3.36175,-9.87479,18.6,4.07743
1001,-16.0126,-21.2282,18.6,3.99107
1001,-17.599,-19.3853,18.6,4.42787
1001,14.0566,-7.55186,18.6,3.79193
1001,23.3245,-22.9474,18.6,3.26413
1001,-2.7841,22.0547,18.6,3.50095
1001,-4.21573,-23.185,18.6,3.21015
1001,-5.83227,-15.7762,18.6,3.97961
1001,1.03916,20.471,18.6,3.65036
1001,-7.12583,10.4158,18.6,4.21702
1001,-11.1849,-14.6714,18.6,3.9564
1001,7.49129,-3.38488,18.6,0.701806
1001,14.0163,-20.4357,18.6,3.01457
1001,-10.0282,-15.3275,18.6,3.55883
1001,20.775,-20.2768,18.6,4.05266
1001,13.232,15.4462,18.6,3.97988
1001,-16.2583,15.8576,18.6,4.02314
1001,-13.9319,22.6607,18.6,3.75256
1001,21.4068,1.6362,18.6,0.913903
1001,3.04041,-18.827,18.6,3.41171
1001,-3.3959,-5.27392,18.6,3.93222
1001,-0.131726,19.2555,18.6,3.27279
1001,15.7023,2.94793,18.6,3.97244
1001,-21.9389,-10.821,18.6,4.4423
1001,-8.34217,0.491066,18.6,3.46071
1001,10.9098,-5.07892,18.6,3.70482
1001,1.90273,-20.775,18.6,7.38233
1001,-0.259684,-20.4123,18.6,3.44068
1001,15.2343,-2.28134,18.6,3.73713
1001,21.9366,-15.3155,18.6,3.94944
1001,-2.0595,-1.77615,18.6,4.552
1001,-2.91394,8.63761,18.6,2.29524
1001,17.9378,-17.6547,18.6,3.35728
1001,-8.40115,-14.8219,18.6,3.83829
1001,-0.182889,-9.91637,18.6,3.63978
1001,18.2785,-12.2871,18.6,3.7692
1001,19.6885,13.2857,18.6,3.95095
1001,-20.6848,21.9265,18.6,3.72398
1001,18.5084,-14.2413,18.6,3.51581
1001,-13.7065,-21.676,18.6,3.56223
1001,-5.54517,-5.93855,18.6,3.86317
1001,11.2396,-10.9633,18.6,4.01071
1001,21.4806,4.4163,18.6,3.19965
1001,7.18044,-18.7873,18.6,3.67802
1001,13.3985,5.22181,18.6,3.83009
1001,0.253556,-19.9104,18.6,3.69383
1001,16.7698,3.08466,18.6,2.77496
1001,10.2446,-11.2322,18.6,2.76316
1001,-0.270535,15.6303,18.6,3.72148
1001,9.194,-5.83596,18.6,3.67902
1001,-3.75534,-3.98656,18.6,1.39969
1001,21.354,-4.24985,18.6,3.81002
1001,6.49451,-3.92119,18.6,4.26772
1001,1.14951,-9.20723,18.6,3.22347
1001,-12.3116,-23.9154,18.6,3.21415
1001,-9.11972,-10.7433,18.6,3.62163
1001,14.8409,-10.9147,18.6,3.59773
1001,-11.0216,9.59093,18.6,4.12246
1001,-22.1449,17.3767,18.6,3.8718
1001,-4.65031,-16.6012,18.6,3.38989
1001,-15.4791,-17.2994,18.6,3.13802
1001,-13.368,-11.2341,18.6,3.8949
1001,13.4736,6.30638,18.6,3.52452
1001,-15.6945,-21.6992,18.6,0.202039
1001,-4.11892,15.7023,18.6,3.74913
1001,-21.1822,-14.5461,18.6,5.06712
1001,23.7891,-6.42715,18.6,4.37569
1001,23.4227,-9.27157,18.6,5.88807
1001,-20.4533,-16.6092,18.6,3.2173
1001,18.4718,7.00129,18.6,4.01574
1001,-9.68248,3.25532,18.6,3.245
1001,19.3786,6.87041,18.6,3.12407
1001,3.70222,0.311102,18.6,3.43767
1001,4.27806,-12.578,18.6,3.74241
1001,18.5146,1.19024,18.6,3.61528
1001,15.0096,-3.24079,18.6,4.07419
1001,9.67678,-18.3064,18.6,4.18492
1001,-0.321769,12.5707,18.6,3.65534
1001,-11.7932,-8.03696,18.6,5.67721
1001,23.6316,-10.9333,18.6,10.2474
1001,-9.5933,3.44104,18.6,3.26998
