event,sensor_id,time,charge
11,27,2,1
11,51,0,448
11,51,1,10
11,31,0,782
11,31,1,20
11,31,2,2
11,35,0,491
11,35,1,16
11,35,2,1
11,61,0,484
11,61,1,11
11,61,2,1
11,12,0,550
11,12,1,9
11,42,0,402
11,42,1,11
11,15,0,555
11,15,1,12
11,32,0,378
11,32,1,12
11,40,0,326
11,40,1,14
11,40,2,2
11,16,0,353
11,16,1,10
11,16,2,1
11,29,0,821
11,29,1,20
11,38,0,832
11,38,1,27
11,19,0,512
11,19,1,10
11,19,2,1
11,24,0,373
11,24,1,6
11,5,0,493
11,5,1,16
11,25,0,413
11,25,1,18
11,30,0,884
11,30,1,26
11,7,0,489
11,7,1,13
11,7,2,1
11,59,0,389
11,59,1,9
11,28,0,670
11,28,1,20
11,6,0,519
11,6,1,14
11,6,2,1
11,52,0,515
11,52,1,13
11,52,2,2
11,53,0,555
11,53,1,16
11,46,0,653
11,46,1,18
11,55,0,483
11,55,1,6
11,36,0,645
11,36,1,20
11,45,0,653
11,45,1,8
11,54,0,530
11,54,1,17
11,54,2,1
11,49,0,368
11,49,1,9
11,56,0,295
11,56,1,4
11,58,0,369
11,58,1,7
11,1,0,320
11,1,1,9
11,39,0,736
11,39,1,21
11,23,0,728
11,23,1,18
11,23,2,1
11,44,0,586
11,44,1,17
11,21,0,694
11,21,1,27
11,37,0,737
11,37,1,17
11,26,0,427
11,26,1,12
11,26,2,1
11,43,0,476
11,43,1,10
11,62,0,433
11,62,1,12
11,63,0,393
11,63,1,12
11,63,2,1
11,13,0,630
11,13,1,14
11,4,0,435
11,4,1,9
11,11,0,482
11,11,1,8
11,11,2,1
11,11,3,1
11,22,0,771
11,22,1,20
11,22,2,1
11,48,0,311
11,48,1,6
11,34,0,454
11,34,1,9
11,8,0,337
11,8,1,10
11,8,2,1
11,60,0,431
11,60,1,14
11,33,0,417
11,33,1,15
11,9,0,359
11,9,1,5
11,3,0,395
11,3,1,14
11,3,2,1
11,17,0,349
11,17,1,8
11,14,0,639
11,14,1,20
11,2,0,342
11,2,1,12
11,10,0,410
11,10,1,10
11,47,0,617
11,47,1,17
11,47,2,2
11,50,0,405
11,50,1,13
11,20,0,620
11,20,1,10
11,18,0,422
11,18,1,7
11,41,0,385
11,41,1,8
11,0,0,338
11,0,1,9
11,57,0,348
11,57,1,9
51,35,0,563
51,35,1,12
51,35,2,1
51,53,0,401
51,53,1,11
51,20,0,717
51,20,1,18
51,62,0,327
51,62,1,10
51,4,0,720
51,4,1,14
51,51,0,385
51,51,1,8
51,26,0,591
51,26,1,19
51,26,2,1
51,27,0,589
51,27,1,13
51,33,0,492
51,33,1,11
51,33,2,1
51,61,0,347
51,61,1,8
51,61,2,1
51,7,0,488
51,7,1,13
51,19,0,669
51,19,1,19
51,19,2,1
51,22,0,618
51,22,1,17
51,5,0,629
51,5,1,12
51,10,0,638
51,10,1,20
51,10,2,1
51,9,0,584
51,9,1,11
51,55,0,321
51,55,1,6
51,13,0,686
51,13,1,13
51,8,0,444
51,8,1,16
51,11,0,755
51,11,1,20
51,11,2,1
51,2,0,557
51,2,1,22
51,57,0,325
51,57,1,8
51,39,0,427
51,39,1,8
51,45,0,517
51,45,1,13
51,21,0,651
51,21,1,20
51,42,0,447
51,42,1,18
51,42,2,1
51,59,0,362
51,59,1,11
51,63,0,309
51,63,1,10
51,3,0,667
51,3,1,12
51,3,2,1
51,38,0,494
51,38,1,4
51,30,0,535
51,30,1,13
51,24,0,428
51,24,1,12
51,52,0,443
51,52,1,12
51,48,0,330
51,48,1,10
51,6,0,496
51,6,1,18
51,36,0,535
51,36,1,13
51,37,0,526
51,37,1,16
51,28,0,631
51,28,1,12
51,29,0,575
51,29,1,8
51,16,0,506
51,16,1,10
51,58,0,366
51,58,1,4
51,43,0,521
51,43,1,13
51,18,0,673
51,18,1,12
51,18,2,2
51,0,0,425
51,0,1,6
51,50,0,407
51,50,1,10
51,44,0,488
51,44,1,10
51,44,2,1
51,40,0,384
51,40,1,7
51,40,2,1
51,1,0,492
51,1,1,18
51,25,0,566
51,25,1,9
51,25,2,1
51,15,0,487
51,15,1,10
51,31,0,422
51,31,1,13
51,31,2,1
51,23,0,463
51,23,1,13
51,56,0,320
51,56,1,9
51,54,0,406
51,54,1,8
51,54,2,1
51,32,0,401
51,32,1,4
51,12,0,731
51,12,1,15
51,34,0,524
51,34,1,10
51,46,0,441
51,46,1,11
51,49,0,404
51,49,1,5
51,14,0,556
51,14,1,8
51,41,0,434
51,41,1,15
51,60,0,398
51,60,1,12
51,17,0,507
51,17,1,15
51,47,0,397
51,47,1,7
21,40,0,475
21,40,1,14
21,5,0,493
21,5,1,9
21,5,2,1
21,22,0,494
21,22,1,9
21,29,0,549
21,29,1,21
21,27,0,679
21,27,1,14
21,52,0,480
21,52,1,12
21,1,0,557
21,1,1,14
21,26,0,667
21,26,1,23
21,26,2,2
21,4,0,538
21,4,1,14
21,4,2,1
21,49,0,452
21,49,1,11
21,50,0,440
21,50,1,16
21,50,2,2
21,11,0,664
21,11,1,14
21,11,2,1
21,30,0,474
21,30,1,8
21,63,0,288
21,63,1,8
21,10,0,690
21,10,1,15
21,20,0,657
21,20,1,15
21,36,0,540
21,36,1,15
21,59,0,414
21,59,1,9
21,59,2,1
21,9,0,701
21,9,1,13
21,37,0,492
21,37,1,19
21,37,2,1
21,33,0,574
21,33,1,19
21,12,0,560
21,12,1,16
21,12,2,1
21,18,0,739
21,18,1,21
21,47,0,358
21,47,1,8
21,35,0,580
21,35,1,8
21,8,0,594
21,8,1,11
21,51,0,468
21,51,1,11
21,14,0,508
21,14,1,14
21,54,0,398
21,54,1,9
21,57,0,374
21,57,1,16
21,57,2,1
21,45,0,462
21,45,1,9
21,44,0,535
21,44,1,15
21,44,2,1
21,61,0,404
21,61,1,13
21,61,2,1
21,25,0,648
21,25,1,16
21,25,2,1
21,32,0,519
21,32,1,10
21,60,0,422
21,60,1,10
21,42,0,565
21,42,1,17
21,17,0,710
21,17,1,14
21,17,2,1
21,41,0,518
21,41,1,13
21,41,2,1
21,24,0,526
21,24,1,11
21,16,0,640
21,16,1,15
21,16,2,1
21,53,0,409
21,53,1,10
21,31,0,409
21,31,1,10
21,28,0,594
21,28,1,7
21,28,2,1
21,48,0,378
21,48,1,7
21,2,0,589
21,2,1,22
21,13,0,499
21,13,1,12
21,13,2,2
21,19,0,610
21,19,1,12
21,62,0,342
21,62,1,5
21,55,0,395
21,55,1,12
21,43,0,518
21,43,1,13
21,3,0,546
21,3,1,21
21,15,0,429
21,15,1,15
21,56,0,368
21,56,1,8
21,21,0,516
21,21,1,11
21,0,0,458
21,0,1,11
21,23,0,403
21,23,1,11
21,23,2,1
21,38,0,465
21,38,1,8
21,6,0,426
21,6,1,12
21,39,0,400
21,39,1,8
21,58,0,414
21,58,1,16
21,46,0,411
21,46,1,9
21,7,0,331
21,7,1,11
21,34,0,598
21,34,1,12
31,59,0,1330
31,59,1,26
31,9,0,370
31,9,1,8
31,30,0,376
31,30,1,10
31,49,0,386
31,49,1,16
31,49,2,1
31,43,0,694
31,43,1,14
31,15,0,334
31,15,1,16
31,20,0,366
31,20,1,11
31,3,0,364
31,3,1,5
31,32,0,336
31,32,1,5
31,5,0,350
31,5,1,13
31,33,0,388
31,33,1,10
31,60,0,1686
31,60,1,45
31,34,0,394
31,34,1,6
31,62,0,699
31,62,1,14
31,42,0,501
31,42,1,12
31,52,0,1361
31,52,1,40
31,55,0,364
31,55,1,16
31,6,0,346
31,6,1,8
31,4,0,330
31,4,1,7
31,40,0,364
31,40,1,7
31,51,0,1112
31,51,1,31
31,51,2,1
31,26,0,392
31,26,1,5
31,1,0,355
31,1,1,12
31,28,0,389
31,28,1,10
31,7,0,350
31,7,1,5
31,10,0,382
31,10,1,6
31,29,0,380
31,29,1,7
31,54,0,622
31,54,1,24
31,53,0,1098
31,53,1,33
31,53,2,2
31,48,0,330
31,48,1,13
31,58,0,707
31,58,1,14
31,58,2,1
31,19,0,389
31,19,1,5
31,19,2,1
31,22,0,373
31,22,1,7
31,38,0,390
31,38,1,16
31,24,0,365
31,24,1,10
31,13,0,333
31,13,1,11
31,13,2,1
31,36,0,423
31,36,1,8
31,14,0,382
31,14,1,4
31,50,0,721
31,50,1,14
31,23,0,347
31,23,1,7
31,17,0,375
31,17,1,12
31,45,0,620
31,45,1,9
31,31,0,368
31,31,1,3
31,21,0,381
31,21,1,7
31,61,0,1179
31,61,1,37
31,44,0,747
31,44,1,23
31,35,0,407
31,35,1,11
31,0,0,303
31,0,1,11
31,2,0,370
31,2,1,9
31,56,0,333
31,56,1,12
31,18,0,364
31,18,1,5
31,47,0,390
31,47,1,10
31,41,0,341
31,41,1,13
31,12,0,382
31,12,1,10
31,12,2,1
31,12,3,1
31,27,0,375
31,27,1,8
31,63,0,382
31,63,1,14
31,37,0,367
31,37,1,2
31,37,2,1
31,39,0,365
31,39,1,10
31,25,0,372
31,25,1,10
31,57,0,362
31,57,1,14
31,46,0,445
31,46,1,12
31,46,2,1
31,11,0,368
31,11,1,8
31,8,0,311
31,8,1,8
31,16,0,322
31,16,1,14
72,20,0,583
72,20,1,23
72,20,2,1
72,10,0,505
72,10,1,14
72,10,2,1
72,15,0,406
72,15,1,9
72,38,0,594
72,38,1,12
72,6,0,364
72,6,1,17
72,6,2,1
72,58,0,477
72,58,1,12
72,34,0,622
72,34,1,11
72,53,0,563
72,53,1,19
72,44,0,744
72,44,1,25
72,45,0,657
72,45,1,17
72,45,2,1
72,39,0,502
72,39,1,11
72,54,0,568
72,54,1,13
72,12,0,515
72,12,1,16
72,55,0,407
72,55,1,14
72,11,0,536
72,11,1,9
72,62,0,454
72,62,1,11
72,27,0,657
72,27,1,9
72,27,2,1
72,32,0,460
72,32,1,11
72,9,0,443
72,9,1,10
72,57,0,361
72,57,1,6
72,3,0,467
72,3,1,13
72,35,0,734
72,35,1,18
72,42,0,624
72,42,1,7
72,18,0,550
72,18,1,15
72,23,0,456
72,23,1,12
72,0,0,331
72,0,1,7
72,60,0,534
72,60,1,12
72,37,0,724
72,37,1,17
72,52,0,660
72,52,1,17
72,40,0,427
72,40,1,3
72,7,0,342
72,7,1,9
72,28,0,709
72,28,1,15
72,29,0,689
72,29,1,13
72,16,0,377
72,16,1,11
72,36,0,755
72,36,1,22
72,36,2,2
72,41,0,511
72,41,1,16
72,41,2,1
72,46,0,568
72,46,1,16
72,19,0,578
72,19,1,11
72,33,0,503
72,33,1,19
72,49,0,463
72,49,1,8
72,43,0,668
72,43,1,15
72,22,0,507
72,22,1,19
72,47,0,507
72,47,1,11
72,26,0,598
72,26,1,14
72,26,2,1
72,30,0,550
72,30,1,17
72,30,2,1
72,24,0,430
72,24,1,11
72,24,2,1
72,48,0,388
72,48,1,13
72,61,0,476
72,61,1,17
72,25,0,515
72,25,1,9
72,56,0,298
72,56,1,7
72,59,0,499
72,59,1,9
72,51,0,577
72,51,1,10
72,51,2,1
72,1,0,353
72,1,1,14
72,50,0,534
72,50,1,14
72,50,2,1
72,13,0,471
72,13,1,9
72,5,0,432
72,5,1,9
72,63,0,367
72,63,1,13
72,21,0,592
72,21,1,10
72,31,0,500
72,31,1,8
72,17,0,472
72,17,1,17
72,17,2,2
72,14,0,430
72,14,1,9
72,2,0,416
72,2,1,11
72,8,0,362
72,8,1,12
72,4,0,437
72,4,1,10
62,6,0,502
62,6,1,8
62,6,2,1
62,37,0,535
62,37,1,18
62,37,2,1
62,54,0,366
62,54,1,12
62,54,2,1
62,24,0,496
62,24,1,14
62,18,0,649
62,18,1,22
62,18,2,1
62,14,0,622
62,14,1,10
62,16,0,515
62,16,1,10
62,16,2,1
62,17,0,597
62,17,1,9
62,35,0,549
62,35,1,14
62,35,2,1
62,26,0,595
62,26,1,15
62,25,0,594
62,25,1,9
62,48,0,314
62,48,1,14
62,11,0,753
62,11,1,18
62,34,0,499
62,34,1,10
62,50,0,399
62,50,1,12
62,33,0,492
62,33,1,11
62,23,0,477
62,23,1,14
62,49,0,412
62,49,1,16
62,43,0,511
62,43,1,11
62,62,0,346
62,62,1,6
62,3,0,677
62,3,1,13
62,21,0,628
62,21,1,19
62,21,2,1
62,5,0,595
62,5,1,13
62,5,2,2
62,22,0,603
62,22,1,20
62,22,2,1
62,41,0,437
62,41,1,8
62,41,2,1
62,30,0,558
62,30,1,12
62,13,0,666
62,13,1,17
62,13,2,1
62,12,0,738
62,12,1,21
62,29,0,570
62,29,1,17
62,32,0,415
62,32,1,13
62,56,0,340
62,56,1,13
62,28,0,624
62,28,1,18
62,4,0,640
62,4,1,10
62,19,0,703
62,19,1,14
62,9,0,575
62,9,1,18
62,9,2,1
62,20,0,762
62,20,1,22
62,1,0,529
62,1,1,10
62,45,0,454
62,45,1,15
62,45,2,1
62,7,0,413
62,7,1,13
62,38,0,501
62,38,1,11
62,38,2,1
62,58,0,359
62,58,1,6
62,40,0,395
62,40,1,11
62,8,0,518
62,8,1,18
62,52,0,443
62,52,1,6
62,42,0,463
62,42,1,7
62,42,2,1
62,36,0,583
62,36,1,12
62,27,0,622
62,27,1,22
62,2,0,602
62,2,1,11
62,10,0,697
62,10,1,17
62,59,0,400
62,59,1,9
62,15,0,472
62,15,1,14
62,15,2,1
62,51,0,434
62,51,1,3
62,63,0,316
62,63,1,9
62,31,0,462
62,31,1,9
62,57,0,349
62,57,1,8
62,60,0,419
62,60,1,9
62,60,2,1
62,55,0,337
62,55,1,6
62,55,2,1
62,0,0,422
62,0,1,5
62,0,2,1
62,61,0,326
62,61,1,9
62,39,0,385
62,39,1,10
62,53,0,427
62,53,1,8
62,46,0,425
62,46,1,7
62,46,2,1
62,44,0,504
62,44,1,13
62,44,2,1
62,47,0,354
62,47,1,8
2,33,0,449
2,33,1,11
2,62,0,379
2,62,1,11
2,21,0,704
2,21,1,20
2,21,2,1
2,59,0,397
2,59,1,12
2,59,2,1
2,5,0,612
2,5,1,16
2,42,0,503
2,42,1,15
2,37,0,606
2,37,1,15
2,29,0,669
2,29,1,16
2,29,2,1
2,23,0,580
2,23,1,12
2,51,0,469
2,51,1,11
2,30,0,607
2,30,1,21
2,45,0,548
2,45,1,11
2,45,2,1
2,39,0,517
2,39,1,10
2,39,2,1
2,49,0,423
2,49,1,9
2,28,0,601
2,28,1,26
2,9,0,478
2,9,1,20
2,36,0,571
2,36,1,18
2,50,0,446
2,50,1,9
2,50,2,1
2,13,0,708
2,13,1,18
2,35,0,563
2,35,1,13
2,4,0,583
2,4,1,9
2,4,2,1
2,44,0,541
2,44,1,17
2,43,0,530
2,43,1,14
2,20,0,686
2,20,1,20
2,15,0,523
2,15,1,15
2,58,0,381
2,58,1,4
2,38,0,584
2,38,1,15
2,38,2,1
2,55,0,411
2,55,1,14
2,11,0,591
2,11,1,9
2,11,2,2
2,61,0,412
2,61,1,18
2,10,0,536
2,10,1,15
2,41,0,440
2,41,1,18
2,41,2,1
2,7,0,500
2,7,1,14
2,8,0,425
2,8,1,12
2,34,0,515
2,34,1,12
2,60,0,428
2,60,1,5
2,60,2,1
2,27,0,577
2,27,1,18
2,19,0,633
2,19,1,24
2,19,2,1
2,22,0,654
2,22,1,15
2,24,0,457
2,24,1,14
2,1,0,450
2,1,1,10
2,1,2,1
2,3,0,492
2,3,1,15
2,54,0,438
2,54,1,10
2,12,0,621
2,12,1,13
2,47,0,436
2,47,1,14
2,47,2,1
2,25,0,502
2,25,1,10
2,40,0,378
2,40,1,6
2,46,0,489
2,46,1,10
2,6,0,544
2,6,1,13
2,16,0,461
2,16,1,10
2,52,0,483
2,52,1,16
2,17,0,500
2,17,1,12
2,31,0,578
2,31,1,14
2,63,0,349
2,63,1,11
2,56,0,307
2,56,1,7
2,2,0,439
2,2,1,13
2,14,0,656
2,14,1,11
2,0,0,353
2,0,1,8
2,53,0,455
2,53,1,15
2,26,0,517
2,26,1,13
2,18,0,538
2,18,1,18
2,57,0,404
2,57,1,11
2,57,2,1
2,32,0,444
2,32,1,8
2,48,0,350
2,48,1,4
42,36,0,549
42,36,1,16
42,36,2,2
42,45,0,487
42,45,1,14
42,32,0,459
42,32,1,16
42,32,2,1
42,30,0,570
42,30,1,17
42,6,0,488
42,6,1,10
42,10,0,633
42,10,1,18
42,31,0,461
42,31,1,11
42,31,2,1
42,1,0,490
42,1,1,19
42,9,0,582
42,9,1,19
42,21,0,647
42,21,1,16
42,5,0,578
42,5,1,21
42,5,2,1
42,13,0,633
42,13,1,14
42,59,0,377
42,59,1,10
42,50,0,403
42,50,1,10
42,18,0,716
42,18,1,15
42,25,0,571
42,25,1,17
42,27,0,644
42,27,1,13
42,16,0,487
42,16,1,16
42,23,0,484
42,23,1,14
42,20,0,705
42,20,1,15
42,49,0,424
42,49,1,10
42,8,0,470
42,8,1,15
42,11,0,712
42,11,1,20
42,41,0,468
42,41,1,10
42,12,0,734
42,12,1,12
42,12,2,1
42,44,0,548
42,44,1,12
42,28,0,637
42,28,1,17
42,22,0,563
42,22,1,9
42,22,3,1
42,51,0,485
42,51,1,6
42,24,0,505
42,24,1,11
42,3,0,611
42,3,1,12
42,3,2,1
42,34,0,546
42,34,1,10
42,34,2,1
42,40,0,401
42,40,1,14
42,53,0,474
42,53,1,12
42,53,2,1
42,46,0,410
42,46,1,13
42,15,0,456
42,15,1,16
42,39,0,411
42,39,1,10
42,39,2,1
42,48,0,354
42,48,1,9
42,29,0,592
42,29,1,16
42,19,0,689
42,19,1,12
42,19,2,1
42,60,0,374
42,60,1,8
42,58,0,401
42,58,1,14
42,47,0,401
42,47,1,9
42,47,2,1
42,57,0,365
42,57,1,5
42,17,0,598
42,17,1,16
42,17,2,1
42,38,0,468
42,38,1,12
42,33,0,529
42,33,1,12
42,35,0,607
42,35,1,10
42,54,0,428
42,54,1,7
42,43,0,495
42,43,1,10
42,43,2,1
42,0,0,464
42,0,1,15
42,0,2,1
42,14,0,539
42,14,1,11
42,26,0,602
42,26,1,10
42,2,0,559
42,2,1,17
42,37,0,508
42,37,1,9
42,4,0,622
42,4,1,13
42,63,0,293
42,63,1,8
42,61,0,406
42,61,1,12
42,7,0,424
42,7,1,7
42,42,0,500
42,42,1,13
42,62,0,372
42,62,1,9
42,52,0,462
42,52,1,11
42,56,0,322
42,56,1,8
42,55,0,333
42,55,1,11
22,41,0,583
22,41,1,17
22,26,0,643
22,26,1,13
22,25,0,552
22,25,1,14
22,25,2,1
22,33,0,561
22,33,1,19
22,60,0,472
22,60,1,10
22,47,0,432
22,47,1,7
22,37,0,621
22,37,1,20
22,36,0,697
22,36,1,19
22,36,2,1
22,30,0,526
22,30,1,21
22,30,2,1
22,28,0,655
22,28,1,18
22,38,0,551
22,38,1,18
22,57,0,419
22,57,1,4
22,3,0,476
22,3,1,13
22,3,2,1
22,45,0,579
22,45,1,23
22,45,2,2
22,27,0,671
22,27,1,14
22,34,0,641
22,34,1,13
22,61,0,450
22,61,1,11
22,14,0,452
22,14,1,10
22,35,0,667
22,35,1,15
22,35,2,1
22,52,0,577
22,52,1,25
22,4,0,461
22,4,1,12
22,42,0,601
22,42,1,15
22,56,0,402
22,56,1,10
22,56,2,1
22,9,0,493
22,9,1,16
22,9,2,1
22,63,0,337
22,63,1,4
22,63,2,1
22,20,0,597
22,20,1,12
22,31,0,447
22,31,1,11
22,29,0,583
22,29,1,19
22,29,2,1
22,43,0,630
22,43,1,14
22,39,0,481
22,39,1,12
22,54,0,510
22,54,1,16
22,6,0,405
22,6,1,5
22,6,2,1
22,18,0,604
22,18,1,14
22,18,2,1
22,12,0,515
22,12,1,14
22,12,2,1
22,10,0,517
22,10,1,14
22,10,2,2
22,8,0,421
22,8,1,11
22,11,0,541
22,11,1,14
22,11,2,1
22,50,0,572
22,50,1,17
22,50,2,1
22,55,0,406
22,55,1,14
22,40,0,459
22,40,1,11
22,40,2,1
22,51,0,581
22,51,1,11
22,51,2,1
22,13,0,482
22,13,1,7
22,44,0,629
22,44,1,14
22,53,0,554
22,53,1,10
22,53,2,1
22,7,0,347
22,7,1,11
22,16,0,483
22,16,1,16
22,16,2,2
22,49,0,501
22,49,1,12
22,46,0,521
22,46,1,13
22,32,0,491
22,32,1,12
22,32,2,1
22,17,0,537
22,17,1,12
22,2,0,469
22,2,1,11
22,5,0,441
22,5,1,17
22,0,0,329
22,0,1,3
22,59,0,479
22,59,1,22
22,58,0,473
22,58,1,11
22,58,2,2
22,1,0,425
22,1,1,11
22,62,0,402
22,62,1,8
22,21,0,568
22,21,1,6
22,19,0,647
22,19,1,16
22,19,2,2
22,23,0,405
22,23,1,10
22,22,0,529
22,22,1,22
22,48,0,441
22,48,1,9
22,15,0,368
22,15,1,12
22,24,0,480
22,24,1,15
22,24,2,1
52,21,0,377
52,21,1,5
52,21,2,2
52,43,0,686
52,43,1,14
52,43,2,1
52,29,0,387
52,29,1,11
52,29,3,1
52,17,0,533
52,17,1,15
52,6,0,332
52,6,1,6
52,59,0,375
52,59,1,7
52,41,0,1377
52,41,1,35
52,48,0,725
52,48,1,11
52,25,0,984
52,25,1,19
52,53,0,352
52,53,1,12
52,51,0,541
52,51,1,18
52,16,0,467
52,16,1,11
52,54,0,341
52,54,1,7
52,28,0,421
52,28,1,6
52,28,2,1
52,1,0,363
52,1,1,10
52,32,0,1123
52,32,1,37
52,40,0,1110
52,40,1,20
52,23,0,320
52,23,1,7
52,63,0,309
52,63,1,12
52,52,0,359
52,52,1,6
52,10,0,394
52,10,1,9
52,24,0,742
52,24,1,12
52,33,0,1473
52,33,1,30
52,42,0,1140
52,42,1,31
52,42,2,1
52,31,0,352
52,31,1,15
52,31,2,1
52,3,0,337
52,3,1,7
52,3,2,1
52,0,0,293
52,0,1,8
52,49,0,896
52,49,1,12
52,49,2,1
52,58,0,490
52,58,1,12
52,18,0,508
52,18,1,16
52,7,0,282
52,7,1,6
52,35,0,716
52,35,1,25
52,35,2,1
52,50,0,744
52,50,1,20
52,50,2,1
52,50,3,1
52,34,0,1235
52,34,1,29
52,8,0,325
52,8,1,6
52,11,0,361
52,11,1,5
52,61,0,331
52,61,1,10
52,15,0,293
52,15,1,3
52,55,0,319
52,55,1,5
52,57,0,549
52,57,1,12
52,57,2,2
52,9,0,361
52,9,1,10
52,38,0,357
52,38,1,9
52,38,2,1
52,38,3,1
52,22,0,353
52,22,1,8
52,5,0,288
52,5,1,7
52,5,2,1
52,39,0,326
52,39,1,11
52,13,0,373
52,13,1,11
52,27,0,603
52,27,1,14
52,14,0,332
52,14,1,7
52,62,0,315
52,62,1,14
52,62,2,1
52,26,0,841
52,26,1,15
52,20,0,379
52,20,1,8
52,19,0,391
52,19,1,7
52,36,0,434
52,36,1,6
52,46,0,334
52,46,1,9
52,46,2,1
52,47,0,318
52,47,1,4
52,56,0,423
52,56,1,7
52,44,0,437
52,44,1,10
52,60,0,358
52,60,1,7
52,2,0,349
52,2,1,6
52,4,0,314
52,4,1,15
52,12,0,347
52,12,1,9
52,30,0,340
52,30,1,9
52,45,0,385
52,45,1,6
52,45,2,1
52,37,0,338
52,37,1,11
12,32,0,568
12,32,1,20
12,22,0,414
12,22,1,12
12,12,0,409
12,12,1,7
12,12,2,1
12,36,0,605
12,36,1,18
12,36,2,2
12,53,0,505
12,53,1,11
12,49,0,746
12,49,1,23
12,2,0,375
12,2,1,12
12,63,0,333
12,63,1,9
12,40,0,672
12,40,1,16
12,60,0,566
12,60,1,16
12,38,0,437
12,38,1,14
12,10,0,464
12,10,1,10
12,7,0,293
12,7,1,6
12,48,0,650
12,48,1,22
12,48,2,1
12,14,0,357
12,14,1,6
12,15,0,345
12,15,1,6
12,3,0,369
12,3,1,8
12,11,0,398
12,11,1,6
12,41,0,745
12,41,1,23
12,56,0,587
12,56,1,15
12,28,0,505
12,28,1,15
12,17,0,444
12,17,1,15
12,17,2,1
12,23,0,396
12,23,1,11
12,29,0,429
12,29,1,8
12,29,2,1
12,39,0,343
12,39,1,9
12,19,0,431
12,19,1,6
12,19,2,1
12,13,0,382
12,13,1,9
12,5,0,396
12,5,1,7
12,45,0,519
12,45,1,13
12,25,0,517
12,25,1,18
12,44,0,677
12,44,1,17
12,44,2,2
12,47,0,374
12,47,1,7
12,30,0,405
12,30,1,12
12,57,0,686
12,57,1,21
12,57,2,3
12,51,0,734
12,51,1,24
12,51,2,1
12,52,0,663
12,52,1,8
12,58,0,779
12,58,1,16
12,58,2,1
12,16,0,387
12,16,1,9
12,9,0,363
12,9,1,12
12,9,2,1
12,46,0,404
12,46,1,10
12,20,0,423
12,20,1,10
12,37,0,528
12,37,1,11
12,8,0,349
12,8,1,10
12,8,2,1
12,42,0,759
12,42,1,19
12,43,0,736
12,43,1,13
12,33,0,624
12,33,1,15
12,33,2,2
12,26,0,534
12,26,1,12
12,26,2,1
12,55,0,363
12,55,1,12
12,27,0,521
12,27,1,14
12,54,0,447
12,54,1,11
12,59,0,640
12,59,1,22
12,34,0,643
12,34,1,17
12,35,0,650
12,35,1,20
12,4,0,378
12,4,1,8
12,21,0,428
12,21,1,10
12,61,0,414
12,61,1,8
12,6,0,338
12,6,1,12
12,1,0,347
12,1,1,6
12,50,0,819
12,50,1,28
12,24,0,426
12,24,1,9
12,18,0,462
12,18,1,10
12,62,0,391
12,62,1,11
12,62,2,1
12,0,0,318
12,0,1,8
12,31,0,360
12,31,1,4
32,21,0,627
32,21,1,18
32,60,0,382
32,60,1,8
32,11,0,697
32,11,1,19
32,11,2,1
32,3,0,666
32,3,1,21
32,57,0,361
32,57,1,10
32,16,0,530
32,16,1,13
32,27,0,637
32,27,1,22
32,8,0,549
32,8,1,9
32,41,0,473
32,41,1,11
32,9,0,621
32,9,1,13
32,63,0,303
32,63,1,10
32,19,0,705
32,19,1,18
32,19,2,1
32,49,0,404
32,49,1,11
32,30,0,507
32,30,1,7
32,38,0,466
32,38,1,11
32,38,2,1
32,0,0,480
32,0,1,7
32,53,0,424
32,53,1,8
32,26,0,630
32,26,1,7
32,13,0,586
32,13,1,14
32,6,0,466
32,6,1,8
32,48,0,341
32,48,1,8
32,47,0,357
32,47,1,10
32,25,0,583
32,25,1,13
32,34,0,524
32,34,1,17
32,52,0,420
32,52,1,14
32,55,0,334
32,55,1,8
32,7,0,390
32,7,1,17
32,39,0,421
32,39,1,7
32,31,0,457
32,31,1,18
32,31,2,1
32,18,0,710
32,18,1,12
32,10,0,695
32,10,1,13
32,62,0,339
32,62,1,6
32,54,0,374
32,54,1,12
32,14,0,523
32,14,1,14
32,36,0,543
32,36,1,19
32,36,2,1
32,43,0,505
32,43,1,5
32,44,0,471
32,44,1,8
32,42,0,513
32,42,1,13
32,42,2,2
32,46,0,464
32,46,1,12
32,56,0,300
32,56,1,9
32,35,0,562
32,35,1,17
32,4,0,602
32,4,1,17
32,12,0,690
32,12,1,24
32,12,2,1
32,15,0,430
32,15,1,10
32,15,2,1
32,59,0,388
32,59,1,11
32,23,0,452
32,23,1,12
32,32,0,426
32,32,1,13
32,50,0,424
32,50,1,14
32,17,0,617
32,17,1,18
32,40,0,404
32,40,1,7
32,61,0,358
32,61,1,9
32,22,0,562
32,22,1,9
32,22,2,3
32,2,0,652
32,2,1,20
32,45,0,430
32,45,1,11
32,1,0,575
32,1,1,16
32,58,0,404
32,58,1,14
32,58,2,1
32,5,0,524
32,5,1,10
32,29,0,563
32,29,1,14
32,51,0,465
32,51,1,9
32,20,0,697
32,20,1,20
32,28,0,671
32,28,1,14
32,37,0,483
32,37,1,12
32,24,0,540
32,24,1,19
32,24,2,1
32,33,0,493
32,33,1,15
32,33,2,3
73,29,0,1130
73,29,1,19
73,29,2,1
73,14,0,663
73,14,1,15
73,15,0,563
73,15,1,12
73,57,0,308
73,57,1,4
73,22,0,1128
73,22,1,15
73,12,0,428
73,12,1,9
73,33,0,347
73,33,1,6
73,8,0,328
